ID,place_id,afe_find_id,Location,Status,Denomination,Issuer,Mint,Date,References,Remarks,Bibliography
4642,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Hadrianus,Münzstätte nicht bekannt,117-138,"RIC 2 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4642













","



Detailed Result








































ID: 4642


Name
Value


ID4642LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerHadrianusMintMünzstätte nicht bekanntDate117-138ReferencesRIC 2 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4643,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Antoninus Pius,Münzstätte nicht bekannt,138-161,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4643













","



Detailed Result








































ID: 4643


Name
Value


ID4643LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerAntoninus PiusMintMünzstätte nicht bekanntDate138-161ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4644,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Antoninus Pius,Münzstätte nicht bekannt,138-161,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4644













","



Detailed Result








































ID: 4644


Name
Value


ID4644LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerAntoninus PiusIssued forFaustina IMintMünzstätte nicht bekanntDate138-161ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4645,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Marcus Aurelius,Münzstätte nicht bekannt,140-180,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4645













","



Detailed Result








































ID: 4645


Name
Value


ID4645LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerMarcus AureliusMintMünzstätte nicht bekanntDate140-180ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4646,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Marcus Aurelius,Münzstätte nicht bekannt,161-180,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4646













","



Detailed Result








































ID: 4646


Name
Value


ID4646LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerMarcus AureliusIssued forFaustina IIMintMünzstätte nicht bekanntDate161-180ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4647,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Marcus Aurelius,Münzstätte nicht bekannt,164-169,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4647













","



Detailed Result








































ID: 4647


Name
Value


ID4647LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerMarcus AureliusIssued forLucillaMintMünzstätte nicht bekanntDate164-169ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4648,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Lucius Verus,Münzstätte nicht bekannt,161-169,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4648













","



Detailed Result








































ID: 4648


Name
Value


ID4648LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerLucius VerusMintMünzstätte nicht bekanntDate161-169ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4649,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Commodus,Münzstätte nicht bekannt,177-192,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4649













","



Detailed Result








































ID: 4649


Name
Value


ID4649LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerCommodusMintMünzstätte nicht bekanntDate177-192ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4650,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Commodus,Münzstätte nicht bekannt,178-182?,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4650













","



Detailed Result








































ID: 4650


Name
Value


ID4650LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerCommodusIssued forCrispinaMintMünzstätte nicht bekanntDate178-182?ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4651,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Clodius Albinus,Münzstätte nicht bekannt,193-197,"RIC 4.1, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4651













","



Detailed Result








































ID: 4651


Name
Value


ID4651LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerClodius AlbinusMintMünzstätte nicht bekanntDate193-197ReferencesRIC 4.1, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4652,1587,2300,"Günstedt, Günstedt (Hortfund",Official,Denarius,Nicht näher zuweisbar,"Münzstätte nicht bekanntReferencesRIC, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4652













","






Detailed Result








































ID: 4652


Name
Value


ID4652LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerNicht näher zuweisbarMintMünzstätte nicht bekannt","RIC, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4652













","



Detailed Result








































ID: 4652


Name
Value


ID4652LocationGünstedt, Günstedt (Hortfund)StatusOfficialDenominationDenariusIssuerNicht näher zuweisbarMintMünzstätte nicht bekanntReferencesRIC, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1112, o. N."
4653,1588,3796,"Trostadt, Trostadt (Fdpl. 7",Official,Münze,Traianus,Münzstätte nicht bekannt,98-117,"RIC 2 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 1-2 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-05-13/2.1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4653













","



Detailed Result








































ID: 4653


Name
Value


ID4653LocationTrostadt, Trostadt (Fdpl. 7)StatusOfficialDenominationMünzeIssuerTraianusMintMünzstätte nicht bekanntDate98-117ReferencesRIC 2 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 1-2 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-05-13/2.1"
4654,1588,2301,"Trostadt, Trostadt (Fdpl. 6) (Hortfund",Official,Denarius,Traianus || Hadrianus,Münzstätte nicht bekannt,98-138,"RIC 2 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 3ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-05-13/1.1  CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4654













","



Detailed Result








































ID: 4654


Name
Value


ID4654LocationTrostadt, Trostadt (Fdpl. 6) (Hortfund)StatusOfficialDenominationDenariusIssuerTraianus || HadrianusMintMünzstätte nicht bekanntDate98-138ReferencesRIC 2 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 3ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-05-13/1.1  CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1:"
4655,1588,3797,"Trostadt, Trostadt (Fdpl. 8)",Official,Denarius,Nerva || Traianus || Hadrianus,Münzstätte nicht bekannt,96-118,"RIC 2 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 4ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4655













","



Detailed Result








































ID: 4655


Name
Value


ID4655LocationTrostadt, Trostadt (Fdpl. 8) StatusOfficialDenominationDenariusIssuerNerva || Traianus || HadrianusMintMünzstätte nicht bekanntDate96-118ReferencesRIC 2 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1188, 4ff."
4656,1589,2302,"Bad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)DenominationDenariusBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4656












","




Detailed Result








































ID: 4656


Name
Value


ID4656LocationBad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)","DenariusBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4656













","




Detailed Result








































ID: 4656


Name
Value


ID4656LocationBad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)DenominationDenariusBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4656













","






Detailed Result








































ID: 4656


Name
Value


ID4656LocationBad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)DenominationDenariusBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4656













","






Detailed Result








































ID: 4656


Name
Value


ID4656LocationBad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)DenominationDenariusBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4656













",,"



Detailed Result








































ID: 4656


Name
Value


ID4656LocationBad Langensalza, Bad Langensalza (Umgebung) (Hortfund?)DenominationDenarius","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1068, 1ff."
4657,1590,2303,"Kleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657












","




Detailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657













","etailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657













","




Detailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657













","






Detailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657













","






Detailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4657













",,"



Detailed Result








































ID: 4657


Name
Value


ID4657LocationKleinromstedt, Kleinromstedt (Fdpl. 1) (Hortfund?)","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1005, 1ff. Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-17-13/1.1 "
4658,1591,2304,"Rudolstadt, Rudolstadt (Fdpl. 43) (Hortfund?",Official,Denarius,Hadrianus,Münzstätte nicht bekannt,117-138,"RIC 2 (1 ed.), ?",Die Münzen sind erschollen.,"FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1165, 1-3 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-11-7/11"
4659,1592,2305,"Tautenburg, Tautenburg (Fdpl. 1) (Hortfund?",Official,Denarius,Republik,Roma,42 v. Chr.,"Syd., 1117 Crawf., 494/23Weight3.5BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 1 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: SüdhaCollectionLandesmuseum für Vorgeschichte HalleInventory Number13 907  




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4659













","



Detailed Result








































ID: 4659


Name
Value


ID4659LocationTautenburg, Tautenburg (Fdpl. 1) (Hortfund?)StatusOfficialDenominationDenariusIssuerRepublikMintRomaDate42 v. Chr.ReferencesSyd., 1117 Crawf., 494/23Weight3.5","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 1 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: SüdhaCollectionLandesmuseum für Vorgeschichte HalleInventory Number13 907 "
4660,1592,2305,"Tautenburg, Tautenburg (Fdpl. 1) (Hortfund?",Official,Denarius,Tiberius,Roma,14-37,"RIC 1 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 2 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4660













","



Detailed Result








































ID: 4660


Name
Value


ID4660LocationTautenburg, Tautenburg (Fdpl. 1) (Hortfund?)StatusOfficialDenominationDenariusIssuerTiberiusMintRomaDate14-37ReferencesRIC 1 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 2 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1"
4661,1592,2305,"Tautenburg, Tautenburg (Fdpl. 1) (Hortfund?",Official,Denarius,Claudius I.,Roma,41-54,"RIC 1 (1 ed.), ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 3 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4661













","



Detailed Result








































ID: 4661


Name
Value


ID4661LocationTautenburg, Tautenburg (Fdpl. 1) (Hortfund?)StatusOfficialDenominationDenariusIssuerClaudius I.MintRomaDate41-54ReferencesRIC 1 (1 ed.), ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 3 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1"
4662,1592,2305,"Tautenburg, Tautenburg (Fdpl. 1) (Hortfund?",Official,Denarius,Antoninus Pius,Roma,138-161,"RIC 3, ?BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 4 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4662













","



Detailed Result








































ID: 4662


Name
Value


ID4662LocationTautenburg, Tautenburg (Fdpl. 1) (Hortfund?)StatusOfficialDenominationDenariusIssuerAntoninus PiusMintRomaDate138-161ReferencesRIC 3, ?","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 4 Bolin Fynden, Fynden av romerska mynt i det fria Germanien (Lund 1926), (49) CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-10/1.1"
4663,1592,2305,"Tautenburg, Tautenburg (Fdpl. 1) (Hortfund?",Official,Denarius,Lucius Verus,Roma,162-163,"RIC 3, 491Weight2.39BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 5CollectionLandesmuseum für Vorgeschichte HalleInventory Number15:2294 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4663













","



Detailed Result








































ID: 4663


Name
Value


ID4663LocationTautenburg, Tautenburg (Fdpl. 1) (Hortfund?)StatusOfficialDenominationDenariusIssuerLucius VerusMintRomaDate162-163ReferencesRIC 3, 491Weight2.39","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1157, 5CollectionLandesmuseum für Vorgeschichte HalleInventory Number15:2294"
